well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 05:50:00,train,-0.32431119680404663,21.904741287231445,111.32447814941406,0.03460872918367386,-0.3589199185371399
3261,2025-10-05 05:52:00,train,-0.38434040546417236,24.512556076049805,99.01106262207031,0.34978270530700684,-0.7341231107711792
3261,2025-10-05 05:54:00,train,-1.1747397184371948,17.452491760253906,101.07408142089844,-0.50347900390625,-0.6712607145309448
3261,2025-10-05 05:56:00,train,-1.3225750923156738,15.218839645385742,105.08175659179688,-0.7734326124191284,-0.5491424798965454
3261,2025-10-05 05:58:00,train,-0.7191868424415588,15.736061096191406,122.83229064941406,-0.7109225392341614,-0.008264289237558842
3261,2025-10-05 06:00:00,train,-0.8061961531639099,14.560564994812012,124.63919067382812,-0.8529900908470154,0.04679393023252487
3261,2025-10-05 06:02:00,train,0.8965744972229004,23.613018035888672,144.61595153808594,0.24106678366661072,0.6555076837539673
3261,2025-10-05 06:04:00,train,0.6445025205612183,21.373149871826172,145.22744750976562,-0.029638081789016724,0.6741406321525574
3261,2025-10-05 06:06:00,train,1.0502021312713623,28.485851287841797,130.33058166503906,0.8299852609634399,0.22021682560443878
3261,2025-10-05 06:08:00,train,0.2568120062351227,19.24289321899414,140.95346069335938,-0.2870955765247345,0.5439075827598572
3261,2025-10-05 06:10:00,train,-0.6461229920387268,17.101503372192383,119.81434631347656,-0.5458986163139343,-0.10022435337305069
3261,2025-10-05 06:12:00,train,-0.41379308700561523,16.985939025878906,127.89730834960938,-0.559865415096283,0.14607234299182892
3261,2025-10-05 06:14:00,train,0.2702430784702301,24.080867767333984,122.20538330078125,0.29760992527008057,-0.027366841211915016
3261,2025-10-05 06:16:00,train,0.18781130015850067,22.915401458740234,124.12272644042969,0.15675459802150726,0.03105670027434826
3261,2025-10-05 06:18:00,train,-0.7691411972045898,15.780011177062988,121.01856994628906,-0.7056108713150024,-0.0635303407907486
3261,2025-10-05 06:20:00,train,-0.8838123083114624,17.117874145507812,111.94892883300781,-0.54392009973526,-0.3398922085762024
3261,2025-10-05 06:22:00,train,-0.7607113718986511,16.75518226623535,117.42739868164062,-0.5877541303634644,-0.17295725643634796
3261,2025-10-05 06:24:00,train,-0.5470848083496094,16.663349151611328,124.80242919921875,-0.598852813243866,0.0517679862678051
3261,2025-10-05 06:26:00,train,-0.835913360118866,17.099279403686523,113.5946273803711,-0.5461673736572266,-0.2897459864616394
3261,2025-10-05 06:28:00,train,-0.7239754796028137,19.98443031311035,105.8248291015625,-0.19747525453567505,-0.5265002250671387
3261,2025-10-05 06:30:00,train,-0.20883619785308838,22.591638565063477,112.38969421386719,0.1176254153251648,-0.3264616131782532
3261,2025-10-05 06:32:00,train,-0.6971632242202759,19.04365348815918,110.4361572265625,-0.3111751973628998,-0.3859880268573761
3261,2025-10-05 06:34:00,train,2.860588550567627,33.03656768798828,171.69432067871094,1.3799734115600586,1.4806151390075684
3261,2025-10-05 06:36:00,train,2.350821018218994,31.654251098632812,160.44744873046875,1.2129101753234863,1.1379107236862183
3261,2025-10-05 06:38:00,train,1.4010804891586304,29.32431411743164,138.52011108398438,0.9313197731971741,0.4697607457637787
3261,2025-10-05 06:40:00,train,0.5723757147789001,24.57026481628418,130.17967224121094,0.356757253408432,0.21561846137046814
3261,2025-10-05 06:42:00,train,0.2033321112394333,22.845186233520508,124.91058349609375,0.14826855063438416,0.05506356433033943
3261,2025-10-05 06:44:00,train,0.24003301560878754,20.88019371032715,133.90878295898438,-0.08921553194522858,0.3292485475540161
3261,2025-10-05 06:46:00,train,0.9633570909500122,22.37442398071289,151.7202606201172,0.09137340635061264,0.8719837069511414
3261,2025-10-05 06:48:00,train,0.76811283826828,22.332557678222656,145.47879028320312,0.08631354570388794,0.6817992925643921
